review_id,date,language,rating,sentiment,topic,topic_key,text,source
R003297,2025-02-15,en,5,positive,Expérience globale,experience,"Truly magical experience, the monument is even more impressive in person.",TripAdvisor
R003298,2024-10-30,fr,3,neutral,Général,generique,Ça vaut le coup de le voir une fois dans sa vie.,Google Maps
R003299,2025-06-12,de,5,positive,Vue / Panorama,vue,"Die Aussicht vom Gipfel ist atemberaubend, ganz Paris liegt einem zu Füßen.",Google Maps
R003300,2025-04-23,en,5,positive,Expérience globale,experience,"Truly magical experience, the monument is even more impressive in person.",Google Maps
R003301,2024-04-25,fr,5,positive,Vue / Panorama,vue,"Spectacle incroyable de nuit avec les illuminations, je recommande absolument.",Google Maps
R003302,2025-02-19,de,5,positive,Vue / Panorama,vue,"Die Aussicht vom Gipfel ist atemberaubend, ganz Paris liegt einem zu Füßen.",TripAdvisor
R003303,2024-05-02,fr,4,positive,Vue / Panorama,vue,"La vue depuis le sommet est tout simplement à couper le souffle, Paris s'étend à perte de vue.",TripAdvisor
R003304,2024-09-27,en,2,negative,Sécurité,securite,"Watch out for pickpockets, they are everywhere around the tower.",TripAdvisor
R003305,2024-12-08,fr,2,negative,Propreté,proprete,"Toilettes pas très propres au deuxième étage, à améliorer.",Booking
R003306,2024-07-01,en,3,neutral,Général,generique,"Decent visit, nothing extraordinary but worth doing once.",TripAdvisor
R003307,2025-01-17,es,1,negative,File d'attente,file_attente,Demasiada espera incluso con entradas online.,TripAdvisor
R003308,2024-09-11,en,5,positive,Vue / Panorama,vue,"The view from the top is absolutely breathtaking, you can see all of Paris.",TripAdvisor
R003309,2024-03-01,en,5,positive,Personnel / Accueil,personnel,"Great team, super welcoming and professional throughout.",TripAdvisor
R003310,2024-10-27,en,2,negative,File d'attente,file_attente,"Waited over 2 hours in line even with online tickets, awful.",TripAdvisor
R003311,2024-12-26,fr,3,neutral,Général,generique,"Visite correcte mais sans plus, attendu plus d'animations.",TripAdvisor
R003312,2025-03-26,en,5,positive,Expérience globale,experience,"Truly magical experience, the monument is even more impressive in person.",Google Maps
R003313,2024-10-05,es,5,positive,Vue / Panorama,vue,"La vista desde la cima es impresionante, se ve todo París.",Google Maps
R003314,2025-08-06,de,5,positive,Vue / Panorama,vue,"Wunderschöner Panoramablick, vor allem bei Sonnenuntergang.",TripAdvisor
R003315,2024-07-21,en,5,positive,Personnel / Accueil,personnel,"Great team, super welcoming and professional throughout.",Booking
R003316,2025-10-01,fr,5,positive,Personnel / Accueil,personnel,"Le staff est multilingue et très serviable, parfait pour les touristes.",Booking
R003317,2025-08-03,en,5,positive,Vue / Panorama,vue,"Stunning panorama, especially at sunset. A must-visit in Paris.",Google Maps
R003318,2024-02-21,it,3,neutral,Général,generique,"Decent visit, nothing extraordinary but worth doing once.",Booking
R003319,2025-07-31,fr,5,positive,Vue / Panorama,vue,"Panorama exceptionnel sur Paris, on voit jusqu'au Sacré-Cœur et la Défense.",Google Maps
R003320,2025-08-05,fr,5,positive,Vue / Panorama,vue,"Spectacle incroyable de nuit avec les illuminations, je recommande absolument.",Google Maps
R003321,2025-08-27,fr,3,neutral,Général,generique,Ça vaut le coup de le voir une fois dans sa vie.,Booking
R003322,2025-07-20,it,1,negative,File d'attente,file_attente,"Coda interminabile di oltre 2 ore, un incubo.",Google Maps
R003323,2024-07-10,de,5,positive,Expérience globale,experience,"Magische Erfahrung, das Monument ist live noch beeindruckender.",TripAdvisor
R003324,2024-06-25,es,4,positive,Vue / Panorama,vue,"La vista desde la cima es impresionante, se ve todo París.",TripAdvisor
R003325,2025-09-09,it,1,negative,File d'attente,file_attente,"Coda interminabile di oltre 2 ore, un incubo.",Google Maps
R003326,2025-02-16,fr,2,negative,File d'attente,file_attente,"File d'attente interminable, plus de 2 heures sous le soleil sans ombre.",TripAdvisor
R003327,2025-11-05,fr,5,positive,Personnel / Accueil,personnel,"Personnel très accueillant et professionnel, toujours souriant.",Google Maps
R003328,2025-11-08,de,5,positive,Vue / Panorama,vue,"Wunderschöner Panoramablick, vor allem bei Sonnenuntergang.",TripAdvisor
R003329,2024-05-01,fr,4,positive,Expérience globale,experience,"Une expérience magique, le monument est encore plus impressionnant en vrai.",TripAdvisor
R003330,2025-07-10,en,5,positive,Personnel / Accueil,personnel,"Staff was very friendly and helpful, spoke perfect English.",TripAdvisor
R003331,2025-11-18,fr,5,positive,Personnel / Accueil,personnel,"Accueil chaleureux et équipe efficace, merci pour cette belle visite.",TripAdvisor
R003332,2024-12-03,fr,2,negative,Prix / Tarification,prix,"Le prix du billet est prohibitif, surtout pour une famille avec enfants.",Google Maps
R003333,2024-08-25,en,4,positive,Expérience globale,experience,"Truly magical experience, the monument is even more impressive in person.",TripAdvisor
R003334,2025-09-29,de,3,neutral,Général,generique,"Decent visit, nothing extraordinary but worth doing once.",Booking
R003335,2025-01-13,en,2,negative,Prix / Tarification,prix,"Ridiculously overpriced, especially food and drinks.",TripAdvisor
R003336,2025-10-05,fr,5,positive,Personnel / Accueil,personnel,"Accueil chaleureux et équipe efficace, merci pour cette belle visite.",Booking
R003337,2024-12-07,en,5,positive,Vue / Panorama,vue,"Amazing 360 view, we could see the Sacre-Coeur and even further.",Booking
R003338,2024-11-10,fr,1,negative,Ascenseurs,ascenseur,"Ascenseur en panne le jour de notre visite, déception totale.",TripAdvisor
R003339,2025-05-08,fr,5,positive,Vue / Panorama,vue,"La vue depuis le sommet est tout simplement à couper le souffle, Paris s'étend à perte de vue.",Google Maps
R003340,2025-05-22,fr,5,positive,Vue / Panorama,vue,"La vue depuis le sommet est tout simplement à couper le souffle, Paris s'étend à perte de vue.",TripAdvisor
R003341,2024-03-29,fr,4,positive,Personnel / Accueil,personnel,"Personnel très accueillant et professionnel, toujours souriant.",Google Maps
R003342,2025-09-28,es,5,positive,Vue / Panorama,vue,"La vista desde la cima es impresionante, se ve todo París.",Google Maps
R003343,2025-04-15,en,1,negative,Prix / Tarification,prix,Tickets are way too expensive for a family of four.,TripAdvisor
R003344,2025-04-04,fr,4,positive,Personnel / Accueil,personnel,"Le staff est multilingue et très serviable, parfait pour les touristes.",TripAdvisor
R003345,2025-07-01,en,1,negative,Sécurité,securite,Felt unsafe with all the street vendors harassing tourists.,TripAdvisor
R003346,2025-04-26,fr,5,positive,Vue / Panorama,vue,"La vue depuis le sommet est tout simplement à couper le souffle, Paris s'étend à perte de vue.",TripAdvisor
R003347,2025-07-24,fr,2,negative,File d'attente,file_attente,"Attente beaucoup trop longue malgré la réservation en ligne, c'est inacceptable.",Google Maps
R003348,2025-08-30,it,5,positive,Vue / Panorama,vue,"Vista mozzafiato dalla cima, si vede tutta Parigi.",TripAdvisor
R003349,2024-03-16,fr,5,positive,Personnel / Accueil,personnel,"Personnel très accueillant et professionnel, toujours souriant.",Google Maps
R003350,2024-04-07,en,5,positive,Personnel / Accueil,personnel,"Staff was very friendly and helpful, spoke perfect English.",TripAdvisor
R003351,2025-11-13,es,4,positive,Expérience globale,experience,"Visita perfecta en familia, los niños lo adoraron.",TripAdvisor
R003352,2024-01-12,en,1,negative,Sécurité,securite,"Watch out for pickpockets, they are everywhere around the tower.",Google Maps
R003353,2024-04-30,de,2,negative,Prix / Tarification,prix,"Viel zu teuer, besonders Essen und Getränke.",Google Maps
R003354,2024-07-01,it,3,neutral,Général,generique,"Decent visit, nothing extraordinary but worth doing once.",TripAdvisor
R003355,2024-02-10,en,2,negative,Sécurité,securite,Felt unsafe with all the street vendors harassing tourists.,TripAdvisor
R003356,2024-01-22,en,2,negative,Sécurité,securite,Felt unsafe with all the street vendors harassing tourists.,Google Maps
R003357,2024-12-12,en,4,positive,Personnel / Accueil,personnel,"Great team, super welcoming and professional throughout.",TripAdvisor
R003358,2024-08-30,de,5,positive,Expérience globale,experience,"Magische Erfahrung, das Monument ist live noch beeindruckender.",TripAdvisor
R003359,2024-11-03,en,5,positive,Vue / Panorama,vue,"Amazing 360 view, we could see the Sacre-Coeur and even further.",TripAdvisor
R003360,2025-05-14,fr,3,neutral,Général,generique,Monument iconique mais l'expérience reste classique.,TripAdvisor
R003361,2024-02-12,en,5,positive,Personnel / Accueil,personnel,"Staff was very friendly and helpful, spoke perfect English.",Booking
R003362,2025-10-06,en,5,positive,Expérience globale,experience,"Truly magical experience, the monument is even more impressive in person.",Google Maps
R003363,2024-05-28,fr,5,positive,Vue / Panorama,vue,"Panorama exceptionnel sur Paris, on voit jusqu'au Sacré-Cœur et la Défense.",Google Maps
R003364,2025-07-28,en,5,positive,Expérience globale,experience,"Perfect family day, kids loved every minute of it.",TripAdvisor
R003365,2025-11-02,fr,4,positive,Vue / Panorama,vue,"La vue depuis le sommet est tout simplement à couper le souffle, Paris s'étend à perte de vue.",TripAdvisor
R003366,2024-05-30,fr,5,positive,Expérience globale,experience,"Moment magique en famille, les enfants ont adoré.",TripAdvisor
R003367,2025-05-03,fr,3,neutral,Général,generique,Monument iconique mais l'expérience reste classique.,Booking
R003368,2025-11-26,en,5,positive,Personnel / Accueil,personnel,"Staff was very friendly and helpful, spoke perfect English.",Google Maps
R003369,2025-03-30,es,3,neutral,Général,generique,"Decent visit, nothing extraordinary but worth doing once.",Google Maps
R003370,2025-08-13,fr,2,negative,Sécurité,securite,"Pickpockets très présents, faites très attention à vos affaires.",TripAdvisor
R003371,2025-02-21,de,4,positive,Expérience globale,experience,"Magische Erfahrung, das Monument ist live noch beeindruckender.",TripAdvisor
R003372,2024-01-14,en,1,negative,Sécurité,securite,"Watch out for pickpockets, they are everywhere around the tower.",TripAdvisor
R003373,2025-05-12,en,1,negative,Ascenseurs,ascenseur,"Elevator broke down during our visit, total disappointment.",Google Maps
R003374,2024-02-23,de,4,positive,Expérience globale,experience,"Magische Erfahrung, das Monument ist live noch beeindruckender.",TripAdvisor
R003375,2024-05-12,fr,5,positive,Personnel / Accueil,personnel,"Personnel très accueillant et professionnel, toujours souriant.",Google Maps
R003376,2025-09-30,de,5,positive,Expérience globale,experience,"Magische Erfahrung, das Monument ist live noch beeindruckender.",Google Maps
R003377,2024-05-01,fr,3,neutral,Général,generique,Ça vaut le coup de le voir une fois dans sa vie.,Booking
R003378,2024-01-24,fr,1,negative,File d'attente,file_attente,"File d'attente interminable, plus de 2 heures sous le soleil sans ombre.",Google Maps
R003379,2025-09-03,en,2,negative,Sécurité,securite,Felt unsafe with all the street vendors harassing tourists.,TripAdvisor
R003380,2025-09-30,de,4,positive,Vue / Panorama,vue,"Wunderschöner Panoramablick, vor allem bei Sonnenuntergang.",Google Maps
R003381,2025-05-19,en,5,positive,Personnel / Accueil,personnel,"Great team, super welcoming and professional throughout.",Booking
R003382,2024-10-19,en,4,positive,Personnel / Accueil,personnel,"Staff was very friendly and helpful, spoke perfect English.",Google Maps
R003383,2024-04-02,it,4,positive,Vue / Panorama,vue,"Panorama spettacolare al tramonto, momento indimenticabile.",TripAdvisor
R003384,2024-12-22,fr,5,positive,Expérience globale,experience,"Moment magique en famille, les enfants ont adoré.",Google Maps
R003385,2025-02-19,en,5,positive,Personnel / Accueil,personnel,"Great team, super welcoming and professional throughout.",TripAdvisor
R003386,2025-09-23,fr,1,negative,Ascenseurs,ascenseur,"Ascenseur en panne le jour de notre visite, déception totale.",TripAdvisor
R003387,2025-02-22,fr,5,positive,Vue / Panorama,vue,"Panorama exceptionnel sur Paris, on voit jusqu'au Sacré-Cœur et la Défense.",TripAdvisor
R003388,2024-01-11,en,4,positive,Expérience globale,experience,"Perfect family day, kids loved every minute of it.",TripAdvisor
R003389,2024-07-20,de,4,positive,Expérience globale,experience,"Magische Erfahrung, das Monument ist live noch beeindruckender.",TripAdvisor
R003390,2024-07-22,it,4,positive,Vue / Panorama,vue,"Vista mozzafiato dalla cima, si vede tutta Parigi.",Google Maps
R003391,2025-03-09,fr,5,positive,Expérience globale,experience,"Moment magique en famille, les enfants ont adoré.",TripAdvisor
R003392,2024-03-04,fr,5,positive,Personnel / Accueil,personnel,"Accueil chaleureux et équipe efficace, merci pour cette belle visite.",TripAdvisor
R003393,2024-11-10,fr,5,positive,Vue / Panorama,vue,"Panorama exceptionnel sur Paris, on voit jusqu'au Sacré-Cœur et la Défense.",TripAdvisor
R003394,2024-08-06,fr,2,negative,Ascenseurs,ascenseur,"Ascenseurs souvent en maintenance, prévoyez les escaliers.",TripAdvisor
R003395,2025-04-16,es,1,negative,Prix / Tarification,prix,"Precios excesivos, sobre todo la comida en el lugar.",TripAdvisor
R003396,2024-11-03,de,5,positive,Expérience globale,experience,"Magische Erfahrung, das Monument ist live noch beeindruckender.",Google Maps
R003397,2025-07-21,en,5,positive,Personnel / Accueil,personnel,"Great team, super welcoming and professional throughout.",TripAdvisor
R003398,2025-07-26,de,2,negative,Prix / Tarification,prix,"Viel zu teuer, besonders Essen und Getränke.",TripAdvisor
R003399,2024-07-09,en,4,positive,Expérience globale,experience,"Perfect family day, kids loved every minute of it.",Booking
R003400,2024-09-07,it,2,negative,Prix / Tarification,prix,"Prezzi eccessivi, soprattutto la ristorazione.",Google Maps
R003401,2025-01-03,es,4,positive,Vue / Panorama,vue,"La vista desde la cima es impresionante, se ve todo París.",TripAdvisor
R003402,2025-11-29,fr,4,positive,Vue / Panorama,vue,"Spectacle incroyable de nuit avec les illuminations, je recommande absolument.",TripAdvisor
R003403,2024-02-10,en,3,neutral,Général,generique,"Iconic monument, the experience is okay overall.",TripAdvisor
